nombre,dia,horario,proporcion_diaria,proporcion_total
Suicide Yr,viernes,noche,29.724208375893767,4.697336561743342
I Wanna Be Yours,viernes,noche,29.724208375893767,4.697336561743342
Heat Waves,viernes,noche,29.724208375893767,4.697336561743342
Softcore,viernes,noche,29.724208375893767,4.697336561743342
Lost in the Fire (feat. The Weeknd),viernes,noche,29.724208375893767,4.697336561743342
Daddy Issues,sábado,noche,43.89312977099237,5.569007263922518
La Chica Del Bikini Azul,sábado,noche,43.89312977099237,5.569007263922518
Guaya Guaya,sábado,noche,43.89312977099237,5.569007263922518
Me Rehúso,sábado,noche,43.89312977099237,5.569007263922518
The Great War,sábado,noche,43.89312977099237,5.569007263922518
Pity Party,sábado,noche,43.89312977099237,5.569007263922518
El Bolero,sábado,noche,43.89312977099237,5.569007263922518
Mentía,sábado,noche,43.89312977099237,5.569007263922518
Ella No Es Tuya - Remix,sábado,noche,43.89312977099237,5.569007263922518
"Would've, Could've, Should've",sábado,noche,43.89312977099237,5.569007263922518
Lavender Haze,sábado,noche,43.89312977099237,5.569007263922518
Bigger Than The Whole Sky,sábado,noche,43.89312977099237,5.569007263922518
The Great War,sábado,noche,43.89312977099237,5.569007263922518
La Chica Del Bikini Azul,sábado,mañana,18.575063613231553,2.3567393058918484
Guaya Guaya,sábado,mañana,18.575063613231553,2.3567393058918484
Guaya Guaya,sábado,mañana,18.575063613231553,2.3567393058918484
Baianá,sábado,mañana,18.575063613231553,2.3567393058918484
L.A.LOVE (la la) [feat. YG],sábado,mañana,18.575063613231553,2.3567393058918484
Ella - Remix,sábado,mañana,18.575063613231553,2.3567393058918484
Bella y Sensual,sábado,mañana,18.575063613231553,2.3567393058918484
Me Rehúso,sábado,mañana,18.575063613231553,2.3567393058918484
Me Rehúso,sábado,mañana,18.575063613231553,2.3567393058918484
GATÚBELA,sábado,mañana,18.575063613231553,2.3567393058918484
Árabe,sábado,mañana,18.575063613231553,2.3567393058918484
CAIRO,sábado,mañana,18.575063613231553,2.3567393058918484
manipuLIES,sábado,mañana,18.575063613231553,2.3567393058918484
IDOL,sábado,mañana,18.575063613231553,2.3567393058918484
MIC Drop (Steve Aoki Remix) - Full Length Edition,sábado,mañana,18.575063613231553,2.3567393058918484
The One That Got Away,sábado,mañana,18.575063613231553,2.3567393058918484
aPoLLo13,domingo,noche,37.84860557768924,4.600484261501211
Guaya Guaya,domingo,noche,37.84860557768924,4.600484261501211
L.A.LOVE (la la) [feat. YG],domingo,noche,37.84860557768924,4.600484261501211
L.A.LOVE (la la) [feat. YG],domingo,noche,37.84860557768924,4.600484261501211
Guaya Guaya,domingo,noche,37.84860557768924,4.600484261501211
Mentía,domingo,noche,37.84860557768924,4.600484261501211
La Chica Del Bikini Azul,domingo,noche,37.84860557768924,4.600484261501211
Softcore,domingo,noche,37.84860557768924,4.600484261501211
manipuLIES,domingo,noche,37.84860557768924,4.600484261501211
manipuLIES,domingo,tarde,44.48871181938911,5.407586763518967
Mentía,domingo,tarde,44.48871181938911,5.407586763518967
L.A.LOVE (la la) [feat. YG],domingo,tarde,44.48871181938911,5.407586763518967
La Chica Del Bikini Azul,domingo,tarde,44.48871181938911,5.407586763518967
CAIRO,domingo,tarde,44.48871181938911,5.407586763518967
Until I Found You (with Em Beihold) - Em Beihold Version,domingo,tarde,44.48871181938911,5.407586763518967
manipuLIES,domingo,tarde,44.48871181938911,5.407586763518967
manipuLIES,domingo,tarde,44.48871181938911,5.407586763518967
The Great War,domingo,tarde,44.48871181938911,5.407586763518967
El Bolero,domingo,tarde,44.48871181938911,5.407586763518967
Me Rehúso,domingo,tarde,44.48871181938911,5.407586763518967
Normal,domingo,tarde,44.48871181938911,5.407586763518967
Mentía,domingo,noche,37.84860557768924,4.600484261501211
La Chica Del Bikini Azul,domingo,noche,37.84860557768924,4.600484261501211
manipuLIES,domingo,noche,37.84860557768924,4.600484261501211
Guaya Guaya,domingo,noche,37.84860557768924,4.600484261501211
Lost in the Fire (feat. The Weeknd),domingo,noche,37.84860557768924,4.600484261501211
L.A.LOVE (la la) [feat. YG],domingo,noche,37.84860557768924,4.600484261501211
Pity Party,domingo,noche,37.84860557768924,4.600484261501211
Bemaste,lunes,noche,30.153121319199055,4.1323648103309125
Pity Party,lunes,noche,30.153121319199055,4.1323648103309125
No me pidas que no sea un inconsciente,lunes,noche,30.153121319199055,4.1323648103309125
Chachachá,lunes,noche,30.153121319199055,4.1323648103309125
San Lucas,lunes,noche,30.153121319199055,4.1323648103309125
Eres,lunes,noche,30.153121319199055,4.1323648103309125
Hasta la Raíz,lunes,noche,30.153121319199055,4.1323648103309125
11 Y 6,lunes,noche,30.153121319199055,4.1323648103309125
Espera,lunes,noche,30.153121319199055,4.1323648103309125
El Mundo Siempre Estuvo Dividido en Dos,lunes,noche,30.153121319199055,4.1323648103309125
COMO UN G,lunes,noche,30.153121319199055,4.1323648103309125
Soñar Contigo,lunes,noche,30.153121319199055,4.1323648103309125
Años Luz,lunes,noche,30.153121319199055,4.1323648103309125
Me Vas a Extrañar - En Vivo,lunes,noche,30.153121319199055,4.1323648103309125
No Te Creas Tan Importante - En Vivo,lunes,noche,30.153121319199055,4.1323648103309125
De Nada - Remix,lunes,noche,30.153121319199055,4.1323648103309125
El Bolero,lunes,noche,30.153121319199055,4.1323648103309125
Me Equivoqué,lunes,noche,30.153121319199055,4.1323648103309125
El Bolero,lunes,noche,30.153121319199055,4.1323648103309125
El Bolero - Acústico,lunes,noche,30.153121319199055,4.1323648103309125
CAIRO,lunes,noche,30.153121319199055,4.1323648103309125
Pa’ la Selección,lunes,tarde,42.16725559481743,5.778853914447135
Un Finde | CROSSOVER #2,lunes,tarde,42.16725559481743,5.778853914447135
Azote - Remix,lunes,tarde,42.16725559481743,5.778853914447135
un x100to,lunes,tarde,42.16725559481743,5.778853914447135
Lisa,lunes,tarde,42.16725559481743,5.778853914447135
Pobre Corazón - En Vivo,lunes,tarde,42.16725559481743,5.778853914447135
La Bachata,lunes,tarde,42.16725559481743,5.778853914447135
MERCHO,lunes,tarde,42.16725559481743,5.778853914447135
Te Escapas De Mis Brazos (Remix),lunes,tarde,42.16725559481743,5.778853914447135
Amanecemos,lunes,noche,30.153121319199055,4.1323648103309125
Milagrosa,lunes,noche,30.153121319199055,4.1323648103309125
Un Finde | CROSSOVER #2,lunes,noche,30.153121319199055,4.1323648103309125
PUNTO G,lunes,noche,30.153121319199055,4.1323648103309125
Cupido,lunes,noche,30.153121319199055,4.1323648103309125
Classy 101,lunes,noche,30.153121319199055,4.1323648103309125
Quiero Creer,lunes,noche,30.153121319199055,4.1323648103309125
Rara Vez,lunes,noche,30.153121319199055,4.1323648103309125
Pa’ la Selección,lunes,noche,30.153121319199055,4.1323648103309125
Yandel 150,lunes,noche,30.153121319199055,4.1323648103309125
un x100to,lunes,noche,30.153121319199055,4.1323648103309125
Un Finde | CROSSOVER #2,lunes,noche,30.153121319199055,4.1323648103309125
Quiero Creer,lunes,noche,30.153121319199055,4.1323648103309125
Dos Besitos,lunes,noche,30.153121319199055,4.1323648103309125
Pobre Corazón - En Vivo,lunes,noche,30.153121319199055,4.1323648103309125
AL BORDE,lunes,noche,30.153121319199055,4.1323648103309125
M.A - Remix,lunes,noche,30.153121319199055,4.1323648103309125
Un Finde | CROSSOVER #2,lunes,noche,30.153121319199055,4.1323648103309125
Ya No Vuelvas (Versión Cuarteto),lunes,noche,30.153121319199055,4.1323648103309125
"Quevedo: Bzrp Music Sessions, Vol. 52",lunes,noche,30.153121319199055,4.1323648103309125
Quiero Creer,lunes,noche,30.153121319199055,4.1323648103309125
ARRANCARMELO,lunes,noche,30.153121319199055,4.1323648103309125
Azote - Remix,lunes,noche,30.153121319199055,4.1323648103309125
El Bolero,lunes,noche,30.153121319199055,4.1323648103309125
La Chica Del Bikini Azul,lunes,noche,30.153121319199055,4.1323648103309125
The Great War,lunes,noche,30.153121319199055,4.1323648103309125
GATÚBELA,lunes,noche,30.153121319199055,4.1323648103309125
Ella - Remix,lunes,noche,30.153121319199055,4.1323648103309125
Persiana Americana - Remasterizado 2007,lunes,noche,30.153121319199055,4.1323648103309125
No Me Arrepiento de Este Amor,lunes,noche,30.153121319199055,4.1323648103309125
Envolver,lunes,noche,30.153121319199055,4.1323648103309125
Hung Up,martes,noche,31.961471103327494,5.89184826472962
Un Finde | CROSSOVER #2,martes,noche,31.961471103327494,5.89184826472962
M.A (Mejores Amigos),martes,noche,31.961471103327494,5.89184826472962
Azote - Remix,martes,noche,31.961471103327494,5.89184826472962
Jagger.mp3,martes,noche,31.961471103327494,5.89184826472962
Dangerous (feat. Sam Martin),martes,noche,31.961471103327494,5.89184826472962
Centuries,martes,noche,31.961471103327494,5.89184826472962
Formula 1 Theme,martes,noche,31.961471103327494,5.89184826472962
Here Comes the Hotstepper,martes,noche,31.961471103327494,5.89184826472962
Natural,martes,noche,31.961471103327494,5.89184826472962
Guaya Guaya,martes,noche,31.961471103327494,5.89184826472962
Oh Nanana,martes,noche,31.961471103327494,5.89184826472962
Funkytown,martes,noche,31.961471103327494,5.89184826472962
Tubarão Te Amo,martes,noche,31.961471103327494,5.89184826472962
Melodia Alucinógena,martes,noche,31.961471103327494,5.89184826472962
Ele Te Bota Soca Soca,martes,noche,31.961471103327494,5.89184826472962
The Great War,martes,noche,31.961471103327494,5.89184826472962
La Chica Del Bikini Azul,martes,noche,31.961471103327494,5.89184826472962
manipuLIES,martes,noche,31.961471103327494,5.89184826472962
L.A.LOVE (la la) [feat. YG],martes,noche,31.961471103327494,5.89184826472962
Tubarão Te Amo,martes,tarde,36.42732049036778,6.715092816787732
Ele Te Bota Soca Soca,martes,tarde,36.42732049036778,6.715092816787732
Ele Te Bota Soca Soca,martes,tarde,36.42732049036778,6.715092816787732
Formula 1 Theme,martes,tarde,36.42732049036778,6.715092816787732
Azote - Remix,martes,tarde,36.42732049036778,6.715092816787732
Un Finde | CROSSOVER #2,martes,tarde,36.42732049036778,6.715092816787732
MERCHO,martes,tarde,36.42732049036778,6.715092816787732
El Bolero,martes,tarde,36.42732049036778,6.715092816787732
Hung Up,martes,tarde,36.42732049036778,6.715092816787732
Me Vas a Extrañar - En Vivo,martes,tarde,36.42732049036778,6.715092816787732
Azote - Remix,martes,tarde,36.42732049036778,6.715092816787732
Ele Te Bota Soca Soca,martes,tarde,36.42732049036778,6.715092816787732
Tubarão Te Amo,martes,tarde,36.42732049036778,6.715092816787732
Persiana Americana - Remasterizado 2007,martes,tarde,36.42732049036778,6.715092816787732
Persiana Americana - Remasterizado 2007,martes,tarde,36.42732049036778,6.715092816787732
La Chica Del Bikini Azul,martes,tarde,36.42732049036778,6.715092816787732
Ella - Remix,martes,tarde,36.42732049036778,6.715092816787732
Persiana Americana - Remasterizado 2007,martes,tarde,36.42732049036778,6.715092816787732
Sua Cara (feat. Anitta & Pabllo Vittar),martes,tarde,36.42732049036778,6.715092816787732
Me Vas a Extrañar - En Vivo,martes,tarde,36.42732049036778,6.715092816787732
Ele Te Bota Soca Soca,miércoles,mañana,21.610169491525426,3.2929782082324457
"Sex, Drugs, Etc.",miércoles,mañana,21.610169491525426,3.2929782082324457
Heat Waves,miércoles,mañana,21.610169491525426,3.2929782082324457
I Wanna Be Yours,miércoles,mañana,21.610169491525426,3.2929782082324457
Daddy Issues,miércoles,mañana,21.610169491525426,3.2929782082324457
Another Love - Slowed and Muffled,miércoles,mañana,21.610169491525426,3.2929782082324457
Softcore,miércoles,mañana,21.610169491525426,3.2929782082324457
Suicide Yr,miércoles,mañana,21.610169491525426,3.2929782082324457
sure thing (sped up),miércoles,mañana,21.610169491525426,3.2929782082324457
Snap Out Of It,miércoles,mañana,21.610169491525426,3.2929782082324457
After Dark,miércoles,mañana,21.610169491525426,3.2929782082324457
Shut up My Moms Calling,miércoles,mañana,21.610169491525426,3.2929782082324457
Lost in the Fire (feat. The Weeknd),miércoles,mañana,21.610169491525426,3.2929782082324457
"Sex, Drugs, Etc.",miércoles,mañana,21.610169491525426,3.2929782082324457
manipuLIES,miércoles,mañana,21.610169491525426,3.2929782082324457
manipuLIES,miércoles,mañana,21.610169491525426,3.2929782082324457
Sua Cara (feat. Anitta & Pabllo Vittar),miércoles,mañana,21.610169491525426,3.2929782082324457
Sua Cara (feat. Anitta & Pabllo Vittar),miércoles,mañana,21.610169491525426,3.2929782082324457
Reverie,miércoles,mañana,21.610169491525426,3.2929782082324457
Reflect,miércoles,mañana,21.610169491525426,3.2929782082324457
Imagine,miércoles,mañana,21.610169491525426,3.2929782082324457
Polaris,miércoles,mañana,21.610169491525426,3.2929782082324457
Deluge,miércoles,mañana,21.610169491525426,3.2929782082324457
Audiotool Day 2016,miércoles,mañana,21.610169491525426,3.2929782082324457
Mindless,miércoles,tarde,44.597457627118644,6.7958030669895075
Sonar,miércoles,tarde,44.597457627118644,6.7958030669895075
Descent,miércoles,tarde,44.597457627118644,6.7958030669895075
Center Point,miércoles,tarde,44.597457627118644,6.7958030669895075
always in my dreams,miércoles,tarde,44.597457627118644,6.7958030669895075
Alors on Danse Slowed,miércoles,tarde,44.597457627118644,6.7958030669895075
Void,miércoles,tarde,44.597457627118644,6.7958030669895075
Mujerex,miércoles,tarde,44.597457627118644,6.7958030669895075
MERCHO,miércoles,tarde,44.597457627118644,6.7958030669895075
Muñecas,miércoles,tarde,44.597457627118644,6.7958030669895075
Ojitos Lindos,miércoles,tarde,44.597457627118644,6.7958030669895075
Gangsta's Paradise,miércoles,tarde,44.597457627118644,6.7958030669895075
The Great War,miércoles,tarde,44.597457627118644,6.7958030669895075
manipuLIES,miércoles,tarde,44.597457627118644,6.7958030669895075
Mentía,miércoles,tarde,44.597457627118644,6.7958030669895075
Persiana Americana - Remasterizado 2007,miércoles,tarde,44.597457627118644,6.7958030669895075
Normal,miércoles,tarde,44.597457627118644,6.7958030669895075
CAIRO,miércoles,tarde,44.597457627118644,6.7958030669895075
El Bolero,miércoles,tarde,44.597457627118644,6.7958030669895075
Hasta la Raíz,miércoles,tarde,44.597457627118644,6.7958030669895075
La Chica Del Bikini Azul,miércoles,tarde,44.597457627118644,6.7958030669895075
Hasta la Raíz,miércoles,tarde,44.597457627118644,6.7958030669895075
Journey,miércoles,tarde,44.597457627118644,6.7958030669895075
Distance,miércoles,tarde,44.597457627118644,6.7958030669895075
Aurora,miércoles,tarde,44.597457627118644,6.7958030669895075
Screens,miércoles,tarde,44.597457627118644,6.7958030669895075
Nightride - Revisited,miércoles,tarde,44.597457627118644,6.7958030669895075
Starman - 2012 Remaster,jueves,noche,35.309973045822105,4.2292171105730425
Under Pressure,jueves,noche,35.309973045822105,4.2292171105730425
Starman - 2012 Remaster,jueves,mañana,36.118598382749326,4.326069410815173
Pandora,jueves,mañana,36.118598382749326,4.326069410815173
Lunar,jueves,mañana,36.118598382749326,4.326069410815173
Moon Phase,jueves,mañana,36.118598382749326,4.326069410815173
Reflect,jueves,mañana,36.118598382749326,4.326069410815173
Remain,jueves,mañana,36.118598382749326,4.326069410815173
Cirrus,jueves,mañana,36.118598382749326,4.326069410815173
Summertime Sadness,jueves,mañana,36.118598382749326,4.326069410815173
Cure,jueves,mañana,36.118598382749326,4.326069410815173
Hasta la Raíz,jueves,tarde,28.57142857142857,3.4221146085552863
El Bolero,jueves,tarde,28.57142857142857,3.4221146085552863
Hasta la Raíz,jueves,tarde,28.57142857142857,3.4221146085552863
El Bolero,jueves,tarde,28.57142857142857,3.4221146085552863
Mentía,jueves,tarde,28.57142857142857,3.4221146085552863
The Great War,jueves,tarde,28.57142857142857,3.4221146085552863
Persiana Americana - Remasterizado 2007,jueves,tarde,28.57142857142857,3.4221146085552863
Normal,jueves,tarde,28.57142857142857,3.4221146085552863
manipuLIES,jueves,tarde,28.57142857142857,3.4221146085552863
Lost Signal,jueves,tarde,28.57142857142857,3.4221146085552863
Void,jueves,tarde,28.57142857142857,3.4221146085552863
Umbra,jueves,tarde,28.57142857142857,3.4221146085552863
Sound of the Sky,jueves,tarde,28.57142857142857,3.4221146085552863
Gangsta's Paradise,jueves,tarde,28.57142857142857,3.4221146085552863
Hung Up,jueves,tarde,28.57142857142857,3.4221146085552863
Hasta la Raíz,jueves,tarde,28.57142857142857,3.4221146085552863
Until I Found You (with Em Beihold) - Em Beihold Version,jueves,tarde,28.57142857142857,3.4221146085552863
Hasta la Raíz,viernes,mañana,27.987742594484168,4.422921711057304
Gangsta's Paradise,viernes,mañana,27.987742594484168,4.422921711057304
Chacarera del Olvido,viernes,mañana,27.987742594484168,4.422921711057304
Hasta la Raíz,viernes,mañana,27.987742594484168,4.422921711057304
La Ley y La Trampa,viernes,mañana,27.987742594484168,4.422921711057304
Hasta la Raíz,viernes,mañana,27.987742594484168,4.422921711057304
Mystery of Love,viernes,mañana,27.987742594484168,4.422921711057304
"Del Pago (From ""Ronroco"")",viernes,mañana,27.987742594484168,4.422921711057304
Adelita,viernes,mañana,27.987742594484168,4.422921711057304
Normal,viernes,tarde,42.288049029622066,6.682808716707021
manipuLIES,viernes,tarde,42.288049029622066,6.682808716707021
Ojitos Lindos,viernes,tarde,42.288049029622066,6.682808716707021
Cure,viernes,tarde,42.288049029622066,6.682808716707021
Tití Me Preguntó,viernes,tarde,42.288049029622066,6.682808716707021
Gangsta's Paradise,viernes,tarde,42.288049029622066,6.682808716707021
Mujerex,viernes,tarde,42.288049029622066,6.682808716707021
Sua Cara (feat. Anitta & Pabllo Vittar),viernes,tarde,42.288049029622066,6.682808716707021
Sua Cara (feat. Anitta & Pabllo Vittar),viernes,tarde,42.288049029622066,6.682808716707021
Ele Te Bota Soca Soca,viernes,tarde,42.288049029622066,6.682808716707021
L.A.LOVE (la la) [feat. YG],viernes,tarde,42.288049029622066,6.682808716707021
Azote - Remix,viernes,tarde,42.288049029622066,6.682808716707021
Formula 1 Theme,viernes,tarde,42.288049029622066,6.682808716707021
Azote,viernes,tarde,42.288049029622066,6.682808716707021
Hung Up,viernes,tarde,42.288049029622066,6.682808716707021
Hung Up,viernes,tarde,42.288049029622066,6.682808716707021
Azote,viernes,tarde,42.288049029622066,6.682808716707021
Hasta la Raíz,viernes,tarde,42.288049029622066,6.682808716707021
Hung Up,viernes,noche,29.724208375893767,4.697336561743342
Pobre Corazón - En Vivo,viernes,noche,29.724208375893767,4.697336561743342
Azote,viernes,noche,29.724208375893767,4.697336561743342
Un Finde | CROSSOVER #2,viernes,noche,29.724208375893767,4.697336561743342
Azote - Remix,viernes,noche,29.724208375893767,4.697336561743342
Un Finde | CROSSOVER #2,viernes,noche,29.724208375893767,4.697336561743342
En La Intimidad | CROSSOVER #1,viernes,noche,29.724208375893767,4.697336561743342
Hung Up,viernes,noche,29.724208375893767,4.697336561743342
Ele Te Bota Soca Soca,viernes,noche,29.724208375893767,4.697336561743342
Until I Found You (with Em Beihold) - Em Beihold Version,sábado,noche,43.89312977099237,5.569007263922518
La Chica Del Bikini Azul,sábado,noche,43.89312977099237,5.569007263922518
Ella - Remix,sábado,noche,43.89312977099237,5.569007263922518
Un Finde | CROSSOVER #2,sábado,noche,43.89312977099237,5.569007263922518
Plakito (feat. El General Gadiel & Farruko) - Remix,sábado,noche,43.89312977099237,5.569007263922518
Rolling in the Deep - Live,sábado,noche,43.89312977099237,5.569007263922518
Rolling In The Deep,sábado,noche,43.89312977099237,5.569007263922518
Rolling In The Deep,sábado,noche,43.89312977099237,5.569007263922518
Rolling in the Deep,sábado,noche,43.89312977099237,5.569007263922518
Rolling in the Deep,sábado,noche,43.89312977099237,5.569007263922518
Rolling in the Deep,sábado,noche,43.89312977099237,5.569007263922518
Hello,sábado,noche,43.89312977099237,5.569007263922518
Hello Cotto,sábado,noche,43.89312977099237,5.569007263922518
Marisola - Remix,sábado,noche,43.89312977099237,5.569007263922518
Colocao,sábado,noche,43.89312977099237,5.569007263922518
Pintao,sábado,noche,43.89312977099237,5.569007263922518
CÓMO CHILLA ELLA,sábado,noche,43.89312977099237,5.569007263922518
"Villano Antillano: Bzrp Music Sessions, Vol. 51",sábado,noche,43.89312977099237,5.569007263922518
Se Preparó,sábado,noche,43.89312977099237,5.569007263922518
Se Preparó,sábado,mañana,18.575063613231553,2.3567393058918484
Mini Mini,sábado,mañana,18.575063613231553,2.3567393058918484
Hello Cotto,sábado,mañana,18.575063613231553,2.3567393058918484
Un Finde | CROSSOVER #2,sábado,mañana,18.575063613231553,2.3567393058918484
CÓMO CHILLA ELLA,sábado,mañana,18.575063613231553,2.3567393058918484
Ella - Remix,sábado,mañana,18.575063613231553,2.3567393058918484
CÓMO CHILLA ELLA,sábado,mañana,18.575063613231553,2.3567393058918484
"Villano Antillano: Bzrp Music Sessions, Vol. 51",sábado,mañana,18.575063613231553,2.3567393058918484
Se Preparó,sábado,mañana,18.575063613231553,2.3567393058918484
Ele Te Bota Soca Soca,sábado,mañana,18.575063613231553,2.3567393058918484
"Del Pago (From ""Ronroco"")",sábado,mañana,18.575063613231553,2.3567393058918484
Azote - Remix,sábado,mañana,18.575063613231553,2.3567393058918484
Cure,sábado,mañana,18.575063613231553,2.3567393058918484
Lights - Sped Up Version,sábado,mañana,18.575063613231553,2.3567393058918484
Cure,sábado,mañana,18.575063613231553,2.3567393058918484
Everybody Wants To Rule The World,sábado,mañana,18.575063613231553,2.3567393058918484
All 4 Nothing (I'm So In Love),sábado,mañana,18.575063613231553,2.3567393058918484
Cure,sábado,mañana,18.575063613231553,2.3567393058918484
Hymn for the Weekend,sábado,mañana,18.575063613231553,2.3567393058918484
Lavender Haze,sábado,mañana,18.575063613231553,2.3567393058918484
Running Up That Hill (A Deal With God),sábado,mañana,18.575063613231553,2.3567393058918484
madhouse,sábado,mañana,18.575063613231553,2.3567393058918484
To Die For,sábado,mañana,18.575063613231553,2.3567393058918484
manipuLIES,sábado,mañana,18.575063613231553,2.3567393058918484
Hips Don't Lie (feat. Wyclef Jean),sábado,mañana,18.575063613231553,2.3567393058918484
Ele Te Bota Soca Soca,sábado,mañana,18.575063613231553,2.3567393058918484
Balenciaga,sábado,mañana,18.575063613231553,2.3567393058918484
Where Them Girls At (feat. Nicki Minaj & Flo Rida),sábado,mañana,18.575063613231553,2.3567393058918484
Give It To Me,sábado,mañana,18.575063613231553,2.3567393058918484
Normal,sábado,mañana,18.575063613231553,2.3567393058918484
Azote - Remix,sábado,tarde,37.531806615776084,4.761904761904762
Ele Te Bota Soca Soca,sábado,tarde,37.531806615776084,4.761904761904762
"Villano Antillano: Bzrp Music Sessions, Vol. 51",sábado,tarde,37.531806615776084,4.761904761904762
Un Finde | CROSSOVER #2,sábado,tarde,37.531806615776084,4.761904761904762
La Chica Del Bikini Azul,sábado,tarde,37.531806615776084,4.761904761904762
Se Preparó,sábado,tarde,37.531806615776084,4.761904761904762
Hung Up,sábado,tarde,37.531806615776084,4.761904761904762
Sua Cara (feat. Anitta & Pabllo Vittar),sábado,tarde,37.531806615776084,4.761904761904762
Gangsta's Paradise,sábado,tarde,37.531806615776084,4.761904761904762
Hasta la Raíz,sábado,tarde,37.531806615776084,4.761904761904762
Hasta la Raíz,sábado,tarde,37.531806615776084,4.761904761904762
manipuLIES,sábado,tarde,37.531806615776084,4.761904761904762
Cure,sábado,tarde,37.531806615776084,4.761904761904762
La Chica Del Bikini Azul,sábado,tarde,37.531806615776084,4.761904761904762
Tubarão Te Amo,sábado,tarde,37.531806615776084,4.761904761904762
L.A.LOVE (la la) [feat. YG],sábado,tarde,37.531806615776084,4.761904761904762
MERCHO,sábado,tarde,37.531806615776084,4.761904761904762
Un Finde | CROSSOVER #2,sábado,tarde,37.531806615776084,4.761904761904762
Un Finde | CROSSOVER #2,sábado,tarde,37.531806615776084,4.761904761904762
Bemaste,sábado,tarde,37.531806615776084,4.761904761904762
Chachachá,sábado,tarde,37.531806615776084,4.761904761904762
Spaghetti del Rock,sábado,tarde,37.531806615776084,4.761904761904762
Chachachá,sábado,tarde,37.531806615776084,4.761904761904762
The Great War,sábado,tarde,37.531806615776084,4.761904761904762
L.A.LOVE (la la) [feat. YG],domingo,mañana,17.66268260292165,2.1468926553672314
Cure,domingo,mañana,17.66268260292165,2.1468926553672314
Where Them Girls At (feat. Nicki Minaj & Flo Rida),domingo,mañana,17.66268260292165,2.1468926553672314
Hung Up,domingo,mañana,17.66268260292165,2.1468926553672314
Se Preparó,domingo,mañana,17.66268260292165,2.1468926553672314
Normal,domingo,mañana,17.66268260292165,2.1468926553672314
Classy 101,domingo,mañana,17.66268260292165,2.1468926553672314
Ele Te Bota Soca Soca,domingo,mañana,17.66268260292165,2.1468926553672314
Te Llevo para Que Me Lleves,lunes,mañana,27.67962308598351,3.7933817594834545
Chachachá,lunes,mañana,27.67962308598351,3.7933817594834545
Hasta la Raíz,lunes,mañana,27.67962308598351,3.7933817594834545
Un Finde | CROSSOVER #2,lunes,mañana,27.67962308598351,3.7933817594834545
Un Finde | CROSSOVER #2,lunes,mañana,27.67962308598351,3.7933817594834545
No_se_ve.mp3,lunes,mañana,27.67962308598351,3.7933817594834545
Classy 101,lunes,mañana,27.67962308598351,3.7933817594834545
Hey Mor,lunes,mañana,27.67962308598351,3.7933817594834545
Hey Mor,lunes,mañana,27.67962308598351,3.7933817594834545
Ella Baila Sola,lunes,mañana,27.67962308598351,3.7933817594834545
Perfecta (Versión 2023),lunes,mañana,27.67962308598351,3.7933817594834545
qué le pasa conmigo?,lunes,mañana,27.67962308598351,3.7933817594834545
qué le pasa conmigo?,lunes,mañana,27.67962308598351,3.7933817594834545
AL BORDE,lunes,mañana,27.67962308598351,3.7933817594834545
Marisola - Remix,lunes,mañana,27.67962308598351,3.7933817594834545
PUNTO G,lunes,mañana,27.67962308598351,3.7933817594834545
Niña Bonita,lunes,mañana,27.67962308598351,3.7933817594834545
Amanecemos,lunes,mañana,27.67962308598351,3.7933817594834545
Amanecemos,lunes,mañana,27.67962308598351,3.7933817594834545
Un Finde | CROSSOVER #2,lunes,mañana,27.67962308598351,3.7933817594834545
La Bachata,lunes,mañana,27.67962308598351,3.7933817594834545
TQG,lunes,mañana,27.67962308598351,3.7933817594834545
Un Finde | CROSSOVER #2,lunes,mañana,27.67962308598351,3.7933817594834545
Coco Chanel,lunes,mañana,27.67962308598351,3.7933817594834545
Normal,lunes,mañana,27.67962308598351,3.7933817594834545
Rara Vez,lunes,mañana,27.67962308598351,3.7933817594834545
Rara Vez,lunes,mañana,27.67962308598351,3.7933817594834545
M.A (Mejores Amigos),lunes,mañana,27.67962308598351,3.7933817594834545
M.A (Mejores Amigos),lunes,mañana,27.67962308598351,3.7933817594834545
un x100to,lunes,mañana,27.67962308598351,3.7933817594834545
Costumbres - Vivo,lunes,mañana,27.67962308598351,3.7933817594834545
Muñecas,lunes,mañana,27.67962308598351,3.7933817594834545
Milagrosa,lunes,mañana,27.67962308598351,3.7933817594834545
Milagrosa,lunes,mañana,27.67962308598351,3.7933817594834545
Jagger.mp3,lunes,mañana,27.67962308598351,3.7933817594834545
ADIÓS,lunes,mañana,27.67962308598351,3.7933817594834545
DISCOTEKA (feat. Locura Mix),lunes,mañana,27.67962308598351,3.7933817594834545
Lisa,lunes,mañana,27.67962308598351,3.7933817594834545
Lisa,lunes,mañana,27.67962308598351,3.7933817594834545
Te Escapas De Mis Brazos (Remix),lunes,mañana,27.67962308598351,3.7933817594834545
aPoLLo13,lunes,mañana,27.67962308598351,3.7933817594834545
L.A.LOVE (la la) [feat. YG],lunes,mañana,27.67962308598351,3.7933817594834545
PLAYA DEL INGLÉS,lunes,mañana,27.67962308598351,3.7933817594834545
Vida Gangster,lunes,mañana,27.67962308598351,3.7933817594834545
Otro Día Más,lunes,mañana,27.67962308598351,3.7933817594834545
"Quevedo: Bzrp Music Sessions, Vol. 52",lunes,mañana,27.67962308598351,3.7933817594834545
